FID,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,SIZE_HA,CAUSE,CAUSE2,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC,DATE,FLASH_DENSITY
146058,59.6308,-120.9177,2016,7,13,21.2,N,N,0.0083652849663417,290.4400588618789,0.0070717190227407,0.06072856967225026,21.247223721637454,0.1087245660314253,289.97906000862497,0.5882430677087248,90.46773142017672,51.422453136468775,1.474328940787876e-05,3.7460167159645374,0.9664520391182174,223.07806517204293,48.328410311509245,0.2567618365169983,,0.0019546032285608227
146059,59.6233,-120.8128,2016,7,13,1.33,N,N,0.0083668595239714,290.4036976958457,0.007235483675297,0.06013988007767128,21.290800590705082,0.1047873893901741,289.9950931788066,0.5834709763372566,90.0406117253456,52.09946814468738,1.4553198144673052e-05,3.722403440088695,0.9665906860683784,223.5353481591632,48.171056020968685,0.254743180428621,,0.005240153697919755
146060,59.5204,-120.074,2016,7,13,60.0,N,N,0.0085976328607785,289.8617512057813,0.0070610533449119,0.0549020644360209,21.497009377153322,0.033586816467899,289.7112206483203,0.5952293675992578,100.33138043732396,42.85180127964381,1.6216285991677963e-05,3.769405973210447,0.9679822780927276,223.54297570089847,61.2038866886325,0.2550592877051543,,0.00486364493717638
146061,59.6238,-120.9864,2016,7,13,0.1,N,N,0.0083673082918397,290.453605400418,0.0069228449652513,0.06096998088508754,21.212003859278322,0.1102529907089927,289.9645048089492,0.5910025509909518,90.94897044079292,50.92690344379932,1.4825586091795131e-05,3.763782162854828,0.9663591767313462,222.9597078581972,48.73480359853117,0.2577388866058313,,0.003191933472231589
146080,57.3148,-122.1069,2016,5,15,4.26,H,H,0.0047437297489855,284.1085053030117,0.0,0.0,8.060023718149234,0.2263617794232046,280.85295658028906,0.6673970622320865,75.55253019984379,52.51491894847506,3.105300866394017e-05,1.7423543317895662,0.9510101371713408,210.2335280018281,31.1852298159822,0.2795891119343378,,0.0
146081,57.7626,-122.3212,2016,5,16,13.0,N,N,0.0060798537243027,286.15505248101954,0.0194644930355029,0.010433845276867432,12.445853650238277,0.1627575574677012,281.0726200818242,0.7055762585927506,76.14583750108497,48.29340123830418,3.816058714658353e-05,1.6859978593435363,0.948905312670868,206.38682155755663,28.912036595573245,0.2992654220507965,,0.004326389113949782
146082,57.7063,-122.1554,2016,5,16,0.25,N,N,0.006063512498792,286.113677668207,0.0193055699320055,0.009615720855815808,12.4475408161535,0.1423442785814228,281.2165241956524,0.6928549486950794,75.29692235973482,49.9942694242552,3.558562653022834e-05,1.7042390615682308,0.9496683219669608,207.4070690324688,29.61529077291948,0.2943704071663913,,0.00813970916362257
146083,57.4501,-121.9182,2016,7,28,0.009,N,N,0.0105772346015557,291.6191367800508,0.0193092154071668,0.12212043364087052,25.98591929798279,0.0664873543089625,288.2170087730996,0.7391915416113702,114.41402140877534,19.46619373763128,4.861032985061786e-05,3.949572397516603,0.9721338644554138,204.54816480701552,69.95896587428238,0.3184898679855346,,0.0017070185669312344
146084,59.3502,-124.0916,2016,6,29,8.3,N,N,0.0103436097107418,292.1558208486211,0.0925213856713657,0.09615219184563156,26.70993881724683,0.1264674225370428,287.8830400917539,0.7230491197109755,117.99185002364553,25.964664018883543,3.020677615222773e-05,2.6546483076927805,0.965324382670494,227.981525396459,56.92552511979203,0.307280416203968,,0.00219784011606124
146085,59.7088,-124.0849,2016,8,1,0.009,N,N,0.0096942371542673,291.0108236715,0.0190588726370201,0.1017374620038432,26.138913545758783,0.0862021359337797,288.1427415794063,0.5364746719859166,67.03370427549025,41.83473603895803,3.426120651246703e-05,5.018324442578248,0.8638034142219849,178.89208723592972,29.00459453885595,0.223724668556801,,0.001955746442763308
146122,58.452,-121.1655,2016,6,21,14.4,N,N,0.0107133973283887,293.23827752832034,0.0550693155824661,0.06039181585457318,24.654983530603015,0.0013127442051968,288.7480466630859,0.6796547229717255,113.21099874375,21.69056126711425,5.431209266681694e-05,2.642960763421629,0.966261862500763,215.73026677578125,64.31872800849607,0.2916180470129013,,0.002959812547308895
146123,58.0578,-120.6983,2016,7,13,16.6,N,N,0.0088117261431367,289.9795037051094,0.0015708142675268,0.03947483837675838,20.77910317076233,0.1059578110815748,290.00960401443746,0.6362189429912111,115.12917993450044,30.76476025974857,2.972059519384792e-05,3.9396927165838,0.9671668038922042,220.2944080356297,72.94457203195407,0.2721060745623723,,0.0034040001149136614
146124,58.2849,-121.7281,2016,4,20,6.0,H,H,0.0026529662498457,275.45630313161814,0.0023026527938659,0.008393876444574318,7.854413555150908,0.1212059553494508,276.56904118564063,0.6609707476496297,37.61868741883921,44.70042677729944,1.0841804561092616e-05,1.0034962190013288,0.9097700864178392,159.48007958725762,8.926452526934924,0.2861608563389883,,0.0
146125,58.8106,-122.6749,2016,5,20,0.009,H,H,0.0038443957903784,280.0115926099258,0.020113887981828,0.007215105742107911,9.976714827988282,0.0723128552500521,282.8713648952403,0.68063842969265,71.90807549485751,52.023605960250286,3.282614416967769e-05,1.499292427693429,0.941112789835228,211.2365330254094,25.88812995631684,0.2951848491573852,,0.0
146127,58.8833,-122.4833,2016,6,12,0.009,N,N,0.0079074320346053,289.2344977178008,0.0146882919083571,0.049546085996902876,17.607432734174555,0.0510706071585938,289.0637576809775,0.6421923936293782,105.72774494142664,34.92345300984134,3.673500684124152e-05,2.5885666053169096,0.9655289861810264,225.5996303921,56.772659624853134,0.2783493316100314,,0.006378348151093731
146128,58.836,-121.6204,2016,6,22,22.4,N,N,0.0110738515756678,289.8584169872656,0.1403634750844954,0.1394367713059997,27.32343823982422,0.0537995341578364,288.53243593539065,0.6758894424409474,110.71368178468734,28.16764367216816,4.3495367520144176e-05,2.60414840211914,0.9659452377812195,222.0448330013282,62.39448468660144,0.292375215194549,,0.006015936128040624
146129,58.7048,-122.4948,2016,6,29,0.1,N,N,0.0104449946238183,294.3876345556094,0.0388574356186408,0.05950932700292969,26.35435005918066,0.1208696027636749,288.78682728423433,0.679385724399994,111.28345991100784,26.90999383174117,4.681277558986664e-05,2.557926801227783,0.9652832683040772,220.8154540460234,58.89510221980667,0.2939664589629364,,0.005439357980082264
146130,58.8305,-123.0548,2016,6,29,0.2,N,N,0.0104553785188475,293.2595778099219,0.0558092615962588,0.07727911943122028,26.606659051758424,0.0991881358743705,288.2634621813867,0.745863788485546,119.12531165428466,20.3866248045537,4.238068727860748e-05,2.5617726669114687,0.9650687317666056,220.6882536166113,59.45988205263183,0.3233375050166034,,0.019961037092834175
146131,58.8231,-123.0512,2016,6,29,0.3,N,N,0.0104613413746361,293.25011891457814,0.0556010215456967,0.07752602249369163,26.59755437919299,0.0985589317051076,288.2535203254414,0.7462896560516314,119.2057291363061,20.185271813457547,4.281913492843771e-05,2.5592610225907584,0.9650442177952004,220.5025019468437,59.495174637569335,0.323516449556772,,0.020612974974739916
146132,58.8871,-121.9593,2016,7,13,0.04,N,N,0.0088234381027549,290.9028279712861,0.0028323150288227,0.06031270629282341,21.423292082748414,0.0975758749878965,290.26844854682327,0.6144653971313424,105.39354367723658,37.555031284276666,1.6924072340455934e-05,4.04716071455415,0.9636506126731204,222.04760905127333,65.86483935780517,0.2695819627320997,,0.006831069941576967
146133,58.323,-120.0505,2016,7,13,0.7,N,N,0.0086930675220668,290.30970598686525,0.0014773467758636,0.03708965908923148,21.11602373026123,0.026458220881687,290.36413089033204,0.5955866917387008,106.78965542358397,38.957201180203256,2.3433213873338528e-05,4.28812693537407,0.965712721113968,223.46739434799804,66.03453868950804,0.2585413431274413,,0.0025541961082082925
146134,58.679,-120.8388,2016,7,13,3.5,N,N,0.0089415966945457,290.5361884384375,0.0025872530396059,0.043123817145810255,21.576006530649412,0.0580103116015182,290.25247703896486,0.6239793935776516,112.81568341410149,30.216627695645847,1.9263236005264304e-05,4.172754368568879,0.9636594185019683,219.5295145641504,72.8934310551513,0.2715509864299582,,0.015603345459626267
146135,58.5,-121.0,2016,6,30,0.6,N,N,0.0114261653274297,292.56005859375,0.054054307192564,0.10013650208711625,29.511943054199218,0.0360115641425769,288.8236511230469,0.6795803904533386,113.11995239257811,21.783087158203124,5.316143287927844e-05,2.668827247619629,0.9664982676506042,215.9469787597656,64.97752685546875,0.2919759750366211,,0.04579428707448007
