FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,DATE,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC
-1,,,,,,55.402368429561676,-106.12647686642718,2013,3,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-26,261.1548724716557,0.47422349017685433,23.686877607123634,2.7593796383312417,5.024068767581652e-06,1.347091747196088,0.938234155933433,61.3459396386544,0.0,0.1751425381933046
-1,,,,,,75.2220390791318,-117.47706184574342,2013,9,20,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-20,267.02308428398936,0.8706985260820115,5.8926790251557835,2.5378053799826654,5.3237964203544425e-06,0.0624797689343319,0.2019597138403042,39.725640542037404,0.004448098808517549,0.35901325455327804
-1,,,,,,59.658074827365326,-132.91368890772011,2013,5,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-04,273.8731803452061,0.8409849204626118,36.3432304382762,7.030225271770176,2.056586221986953e-05,0.8526478941078516,0.9197638190178447,159.4299930022551,4.15354699349413,0.3504816442546792
-1,,,,,,52.75532677931766,-74.0797986333843,2013,9,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-30,279.847198557604,0.6760063842317139,56.903327500206736,12.853780079037683,2.6958391844056028e-05,2.0346670120523913,0.8333969906885323,123.67754148715198,7.415772146233781,0.237691231780324
-1,,,,,,70.2115374230838,-68.0038315273855,2013,2,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-04,244.87406207547986,0.8730871937372117,-0.15498261150169101,-7.941525041546575,5.475168752279259e-06,0.011485027676649133,0.05883233972391087,5.269052601400257,0.0,0.38819351583793077
-1,,,,,,61.17879669994275,-109.54974858582912,2013,5,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-19,278.64154126055683,0.5818727489529179,61.70496300194291,37.58694117925844,1.7809272571852698e-05,0.9664843295449451,0.9162648494457831,192.50857714079845,16.241346807927563,0.22225275370014433
-1,,,,,,52.72916741085221,-131.70426121505145,2013,2,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-27,276.9924714031763,0.8871400730031227,25.28755438801797,-23.02419427769862,7.971770236801582e-05,1.5304530793004623,0.3763698398867946,36.18030518672473,1.3373818201302492,0.3837963628523798
-1,,,,,,50.85986237096786,-70.22560098282182,2013,2,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-01,254.10603330991506,0.755080658758409,11.226198987806416,-3.3258908351404086,5.764389674207537e-06,0.7795280787810133,0.8749876744789493,42.904325929025,0.0,0.3076141919513087
-1,,,,,,50.28707361918458,-85.10792726020188,2013,10,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-01,276.32309481631114,0.6382943799259357,38.35968767116025,-6.620401597451664,3.3073432480246554e-05,2.483752124186122,0.8529012231195567,76.38944914500887,11.867408529844534,0.25567213854010623
-1,,,,,,71.29719906753569,-106.92239296963507,2013,9,5,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-05,269.5388551470088,0.7647219635215454,11.846205037928533,7.14924111855788,1.3226424350161946e-05,0.28637330053806365,0.5477788730949275,48.470427450078176,0.029177761919100806,0.3271076674558331
-1,,,,,,50.43194937069772,-82.95734899642684,2013,5,6,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-06,279.7557943093048,0.8810642890000592,77.82443348789538,51.16380290414971,3.8059635278338136e-05,2.0423316077562257,0.959622892172777,198.84141166907645,33.163984600980406,0.41771880205194684
-1,,,,,,46.50919035022922,-67.3043573989505,2013,7,7,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-07,291.77338103514563,0.7976230618341407,139.96214973469472,12.00952864835515,6.0414033850860064e-05,5.578667972020728,0.9726130782342519,216.49964915900122,81.82895402677185,0.3420562405565002
-1,,,,,,71.7160114705393,-116.07593646808263,2013,3,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-04,246.41479826044093,0.6769421554557893,1.1204779693004168,-3.45326587988483,4.566407259272521e-06,0.0556005247980637,0.06434472633325648,25.40528154863657,0.0,0.2816435157732108
-1,,,,,,58.56023871652174,-131.5957651089124,2013,8,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-10,284.02344372376064,0.6785249225393215,81.1798134792411,27.960877531983794,2.1935552669873414e-05,2.6778802178329846,0.899220247264479,176.03885746327418,24.2974260640878,0.26473296786165473
-1,,,,,,63.139083276866685,-125.00775394603446,2013,8,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-15,284.77245744215793,0.7340841019185627,86.52680421087192,11.771293095065825,2.5045546340690277e-05,2.4037742693808344,0.8496568353940216,172.13154880877215,19.67192361951144,0.2959373176196759
-1,,,,,,45.57930405492074,-81.6461230876935,2013,8,29,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-29,296.1762783759822,0.3830618552746819,42.639679952375865,92.73467044624898,1.6310270170860823e-05,0.6746931974134268,0.13953051642575756,237.93889924492657,3.341002732727933,0.16883361980657896
-1,,,,,,53.64662155921343,-70.85987366426959,2013,5,16,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-16,277.1839907155284,0.9034614724513511,79.58707763253403,37.53375848909019,2.622564324412061e-05,0.41759264948512803,0.8283345328818071,202.5262566879864,1.3329216408537512,0.39425500606974834
-1,,,,,,66.07566732054909,-63.46844520532905,2013,8,3,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-03,278.02318297265253,0.7854868123784048,48.35477857995744,34.30726027201682,2.0831017650209996e-05,0.10127591060148682,0.5779471999735715,147.2519203454195,0.02620187793912395,0.3508898692654438
-1,,,,,,78.75295212252041,-85.31349871443433,2013,9,2,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-02,260.78313359773966,0.6706566289028544,2.119762250206971,-1.3885666213575092,2.104337395614543e-06,0.18877908488627435,0.4580000597096123,34.09694867687889,0.030115328081339477,0.29819330346673045
-1,,,,,,55.021488299101115,-82.88270832625011,2013,4,5,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-04-05,,0.9253391305913162,,,,,,,,
-1,,,,,,64.71898955906553,-124.52384830068567,2013,3,24,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-24,249.42895600075224,0.7060908735110157,4.603992103432928,0.7599591282056622,2.5467709675319665e-06,0.20680243042617716,0.7171076103157183,42.204305355086646,0.0,0.29239370136311427
-1,,,,,,62.63469715081859,-101.28804923162699,2013,9,7,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-07,276.4897516340933,0.6123772323968661,25.646133010561996,8.526609425910577,2.5328120397668444e-05,1.2429968236795976,0.7152047038697797,75.15061676575209,2.211889533156011,0.21987296900624176
-1,,,,,,69.69489110758228,-68.63555024588756,2013,8,5,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-05,276.992201139207,0.8162519390831409,37.668359637377435,25.26714165345565,2.125518063431139e-05,0.0827151553373104,0.6879017509860595,119.22164186581317,0.05750545944269403,0.35783351419638904
-1,,,,,,47.27328359299897,-83.50760296695664,2013,3,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-30,264.99206867124,0.499369903457609,27.232106412945452,-1.0101530622870263,1.8934918600334567e-05,0.5760704260969516,0.8429185147488586,71.35924957516384,0.0,0.17623716215217178
-1,,,,,,55.14198719282051,-105.7872097349384,2013,12,18,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-18,247.61830218794015,0.3788290923343728,4.607059580285528,-12.269376994971935,1.1816659169253498e-05,1.4780092251530634,0.8943212996956118,12.59182860398003,6.799038322812457e-05,0.14596665325609806
-1,,,,,,45.31822558847362,-73.85018279379808,2013,11,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-11-30,272.6924882014992,0.6634210081263179,26.683367649345435,-8.386060036975895,3.405735267701741e-05,1.1087612426842326,0.7582779825653067,62.55588087169938,1.3533078651871229,0.2628297332847864
-1,,,,,,76.61452524000762,-95.48024366354707,2013,5,16,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-16,263.5792032406533,0.8271073739658749,16.847783156329005,23.63525093885347,1.1403243965978867e-05,0.04623254113231499,0.04434074375300047,87.03622766780293,0.0,0.3764304703060685
-1,,,,,,61.22234951363707,-110.10922152957042,2013,2,24,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-24,251.19244947062754,0.5067708151375194,2.4181253874176325,-7.739134624440981,7.618547829075006e-06,0.2719920618735823,0.6984115139922845,16.594148967228048,0.0,0.19024339918539404
-1,,,,,,55.888706924953276,-94.05998443367724,2013,1,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-15,243.58647921807088,0.7197459740554478,2.1054381583464132,-12.82163961875578,6.9618892722724145e-06,0.7653359260457412,0.8759965509603871,14.397244007653672,0.0,0.30677777846174464
-1,,,,,,55.91212148100344,-97.76037091167913,2013,6,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-08,288.25022506625896,0.7203421391705149,99.67764091119354,45.97558969524612,1.7226064672228287e-05,2.428213743580515,0.9649171574877521,233.31613494157003,58.700385098597465,0.34015100086092925
-1,,,,,,56.43421128403276,-100.92720204963882,2013,1,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-27,245.88689922411677,0.5083997262221878,2.3500897926787836,-11.969708718287244,5.0450034703633365e-06,0.807991186155979,0.8651586235097959,13.319147607806123,0.0,0.1968683039935412
-1,,,,,,61.28489059109796,-100.90153507230411,2013,7,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-10,285.5696312621032,0.6630732408776304,95.45588490009166,24.424738977187562,3.6554219311503334e-05,1.520008472616944,0.9581531533648412,188.5232171984697,17.32905422152149,0.25356093384905765
-1,,,,,,60.21059893896807,-139.06133554012862,2013,12,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-27,256.0735521514958,0.9016203580762704,4.275344188081309,-15.023725977112388,6.58301434902822e-05,0.06374491907450097,0.3669448146274781,3.6747876465408944,0.0,0.33577691338221427
-1,,,,,,44.82348372500201,-79.42364217718416,2013,5,24,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-24,286.5282473022705,0.4229297777583926,57.93938641949951,91.16640618961574,1.5357301914614012e-05,1.8449698112822195,0.9566720251525882,235.96952748566218,18.65920647641056,0.1702577074254133
-1,,,,,,53.16685972613827,-57.488209770660845,2013,9,13,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-13,280.15951972369925,0.671534314256896,58.594394367280856,2.7694108304241647,5.448237602856217e-05,3.2139132652090106,0.9239611487179924,113.9726333843337,23.7749549303986,0.22447517417006788
-1,,,,,,63.7588432667541,-121.58560756808134,2013,4,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-04-27,261.8155784466877,0.6974644582164344,20.387738209302796,9.806708616405462,6.258242887900688e-06,0.355187857894376,0.8320838382938601,75.29031915649753,0.0,0.3024426905579792
-1,,,,,,63.44751102847836,-92.9171630949721,2013,2,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-27,239.6843990678347,0.7078428103263456,0.35973665284360823,-12.6404424267542,5.6504071412236045e-06,0.06758146355189122,0.19909650039318308,16.56093109169527,0.0,0.2848876504290695
-1,,,,,,55.9817556155173,-104.2535538135028,2013,9,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-01,284.44418363537693,0.41221343262686044,55.90991827063367,19.680503062143572,1.7700803335702142e-05,3.3122120788036304,0.8733773729565744,143.1007513803633,36.71138397788742,0.1536832246325337
-1,,,,,,51.05309212900089,-73.22877122565625,2013,5,10,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-10,281.5573295737341,0.7806998939690327,98.08855766941119,48.90606958043418,1.7509479945279138e-05,1.3229062960110987,0.9382881413013902,225.26945813390336,21.803817108933046,0.32057258519539206
-1,,,,,,50.422779273068244,-80.05238725003244,2013,11,12,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-11-12,267.6392410283357,0.7397568716803024,20.70539950926589,-14.221874581671585,3.570981999915117e-05,1.820538030479251,0.865754838293288,26.74168656050037,0.32969246101963334,0.3062123206096717
-1,,,,,,51.06351564944171,-92.40528242219642,2013,9,13,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-13,285.4868630970464,0.4543102780392116,63.83848006182332,23.555282656349416,3.465632711511162e-05,3.574732841334104,0.8872822348172805,151.7729817634434,37.49461190177798,0.15799715662528388
-1,,,,,,59.69209725241511,-64.63540339559106,2013,3,2,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-02,260.91481256112,0.8024629320426974,7.488452448793093,1.2542720523138744,2.0804841434888047e-05,0.05174993003839166,0.0612879654784874,41.627667094569944,0.0,0.3531033278408984
-1,,,,,,56.501872841464504,-100.19957783940372,2013,12,6,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-06,241.50426086900586,0.5715217613415176,1.6470191140305883,-16.647494422514328,4.06708158113215e-06,0.9978852766661523,0.8426182623951609,11.235748913933572,0.0,0.22938420572550616
-1,,,,,,48.65746034660319,-78.58572851221436,2013,1,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-23,257.4307162631455,0.6714302025539541,9.940883894337004,-13.60167445331412,1.9656016507245697e-05,0.5998833620153926,0.7632707940217452,22.712568933913392,0.0006691228732614719,0.25161310864664793
-1,,,,,,67.90338734783393,-67.26083443042077,2013,12,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-19,235.60625082964552,0.8797895310266081,-0.4953816359982137,-13.42565376886757,3.5173791356530122e-06,0.026632808100738883,0.04954811656241616,0.0015921567850270867,0.0,0.3882112534436408
-1,,,,,,60.34520392310503,-117.70040956052384,2013,8,21,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-21,288.3934813511355,0.5933930445460807,41.71539213639048,57.386130615049616,1.363070701203374e-05,3.7642883182925666,0.9013313232781955,173.10768644332836,7.151637050929317,0.27439598238541735
-1,,,,,,54.021266695491846,-112.9257891027828,2013,12,23,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-23,256.1317966978775,0.5277767026200821,2.2213020841745355,-15.249759707497462,1.6091739497257346e-05,0.3545159414950424,0.6513562796756885,11.260717844711705,4.591196026593132e-05,0.2358286114056609
-1,,,,,,78.33505914601315,-81.19457330681472,2013,11,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-11-30,237.30504626620797,0.7724471389763086,-0.9214049733224505,-17.224493700702684,3.942857958986765e-06,0.03811495079376318,0.05620204382812581,0.0,0.0,0.32954891860791674
-1,,,,,,50.23318717757793,-110.30925608598811,2013,6,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-30,290.5798004749857,0.4694276322610316,84.66017706860718,57.162046056643696,3.246260118629771e-05,1.060639698994461,0.9443117266539846,233.415497686449,32.97858414208556,0.1958976494317899
-1,,,,,,52.83393092917108,-82.7204791810327,2013,10,13,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-13,275.57091896567204,0.6976959679803207,31.389678899539593,-1.044849596754819,2.024635209913555e-05,1.8841881575449202,0.8120864764900042,69.68341155281736,6.890372629806203,0.2986607293308676
-1,,,,,,75.829241951102,-90.02899614931496,2013,2,17,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-17,232.12841460739043,0.8050963687756325,-0.4014326295357592,-12.766252252380378,2.6517557046096935e-06,0.0497986296241362,0.04079993297122223,1.1966513167336899,0.0,0.3590789041289725
-1,,,,,,64.29275545245864,-89.73362920031542,2013,11,14,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-11-14,247.53407712837753,0.7184539150768217,-1.699075662555269,-20.511525784610498,5.195939555969149e-06,0.10189115270325787,0.11402193946622913,5.058783667240849,0.0,0.27539122996073595
-1,,,,,,73.72444792917156,-93.92335428144482,2013,6,27,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-27,272.73189580912447,0.8094368685881743,25.172587297423554,14.507097816216085,3.668906738614872e-05,0.0640935337052372,0.25046676664627393,113.30343537619007,7.456753022129492e-05,0.34533226046415155
-1,,,,,,50.404982043860045,-71.3630139323322,2013,6,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-01,284.02402677646995,0.7038300853430942,103.14068293822889,40.53257113616619,3.415797898416297e-05,2.375255405649618,0.9645972090662804,214.35170583992706,44.479272334268295,0.2743158817391786
-1,,,,,,73.37950641729893,-120.40607454932442,2013,1,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-01,235.74296419427523,0.5275552313806569,-0.624975197434076,-17.551372282060857,2.013386382875877e-06,0.08266324516927732,0.33291859663349455,0.0,0.0,0.19710706891311897
-1,,,,,,81.28653346972692,-82.21745320692621,2013,10,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-01,247.10552838929866,0.8453659595338399,-0.9580463210434935,-10.620064489745376,9.136628606922622e-06,0.027152293149213455,0.1036496184780954,0.7993690764632416,2.915385997121077e-05,0.3842278410829187
-1,,,,,,58.47824275702837,-118.83266037047619,2013,2,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-01,260.0167171949805,0.6291128986195584,5.094145068160039,-12.883988844711538,8.127082591782235e-06,0.47360363414569817,0.8108818043585566,23.718848739692838,0.0,0.27009316240502934
-1,,,,,,72.11272183856596,-117.96673030261157,2013,8,21,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-21,279.36678833677377,0.5370448830727663,34.00090370929818,31.29711050368336,8.826245960027081e-06,0.5516265398853022,0.8147911281429903,129.68113005723805,6.939882051904602,0.1822274470619746
-1,,,,,,62.95782767303824,-124.37401085100629,2013,10,28,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-28,271.70407138754945,0.7092575900559643,13.237103067731107,-11.524796747492683,1.1927570931880633e-05,0.8005792620526901,0.6738668076218269,49.822585880139634,0.3187379232433848,0.2791691057610195
-1,,,,,,43.92733306113661,-79.36746912579665,2013,3,2,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-03-02,271.7867972335577,0.766755613892331,36.52346755409514,20.717972929952676,1.0027855540668731e-05,0.39636135291294494,0.8190469731403305,123.24380177500787,0.4050079951827982,0.28151539764228967
-1,,,,,,61.909485357813715,-94.33144915629106,2013,12,4,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-04,238.30151427741518,0.6066289896031429,0.05003746847447994,-17.169231101886712,5.422105283639895e-06,0.06462518285482118,0.06280888625465303,2.754869457542451,0.0,0.2260636319252083
-1,,,,,,69.73284107231603,-108.18269123428088,2013,6,14,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-14,282.445047316018,0.8017784147630548,70.2808706389383,36.67637644871968,1.8888312797508895e-05,0.2680849586661828,0.7094151654375901,191.24693583003327,2.376101704009521,0.3544639484971402
-1,,,,,,56.582497234614195,-98.14176183223378,2013,5,20,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-20,279.14999504822083,0.8282767035789764,68.95492388561485,53.00452063223081,1.10647405395592e-05,1.342508785419192,0.9381473432734341,212.37735631352936,24.629084206367246,0.3813931822503793
-1,,,,,,61.73167383024841,-101.30997787472516,2013,6,14,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-14,286.8505226065783,0.7550590890985427,119.2815111930252,20.688665543375496,1.2687061129078986e-05,0.7125850389544615,0.9025825840155485,232.21510655055494,10.881851079389945,0.3106019227975529
-1,,,,,,81.54982819884437,-84.72851927844474,2013,1,17,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-17,234.49306169438253,0.735995317400954,-0.6636043387098988,-17.06854726269634,1.7375826558475344e-06,0.01417027165240626,0.10192557825506997,0.0,0.0,0.3205343487093329
-1,,,,,,79.96154306462729,-93.61995533798301,2013,9,22,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-22,259.00846217128526,0.884267574221035,0.2937196896857426,-5.073512073477347,7.393074088407741e-06,0.08896028429174357,0.3126727616172521,23.526963624590707,0.00034624197328968263,0.39646830979061953
-1,,,,,,55.418904073494325,-97.76291272393021,2013,10,29,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-29,272.5894001002434,0.7137970420603775,20.096812236075262,4.36870022843316,2.544675052847791e-05,2.21196497241957,0.8384933942692929,59.12822820359217,3.177662165154669,0.33168512455442367
-1,,,,,,48.739432564930894,-91.4532156499892,2013,12,17,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-17,253.6718619073228,0.40470799339579444,8.67266584265046,1.1135557989913585,1.5463796285410318e-05,1.3362824945833236,0.8740245439826411,23.502374694413287,0.07507100086060098,0.1452057668855528
-1,,,,,,51.988231498989606,-103.27236520449624,2013,1,17,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-17,253.9055348169572,0.48901363242568424,0.9517774503082168,-7.41002438094224,9.407840990351806e-06,0.1859773194542944,0.48327213285767434,17.527063057964234,0.0,0.2111082317712657
-1,,,,,,47.64810218621879,-55.805893726599535,2013,2,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-15,268.4924336471199,0.8718882159604134,47.81603465133884,-26.609237652798978,4.6774074705832906e-05,1.8725073146865174,0.8668449425543109,70.02501364970098,1.191926719618681,0.39766986564592294
-1,,,,,,60.90537380204025,-101.07140696189495,2013,6,5,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-05,287.34765236996844,0.7063274938561062,123.8293355038948,24.531536790869186,8.543301847433014e-06,0.7291003270259002,0.9101639830235513,244.89094124405239,13.792994820089767,0.2855732284157447
-1,,,,,,59.08139510379564,-98.44228443566604,2013,2,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-19,246.2990060039721,0.6330057383586408,1.4570565249483822,-4.43483693854389,5.515787127306127e-06,0.08796588940107525,0.26752725973553837,21.132516179042543,0.0,0.24738168375860015
-1,,,,,,64.35001139241001,-126.45292773183392,2013,9,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-09-26,277.4242401018518,0.7586373307373585,34.166285115363145,0.11311419307412834,2.7946702555663903e-05,1.4260277950988436,0.7330508204468791,87.89776813729081,3.6124624745815526,0.31169416034286873
-1,,,,,,54.17825654231376,-114.60014959649688,2013,10,8,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-08,277.16341917907096,0.4776470514957694,13.053590557251303,7.623279227020238,8.145928577335459e-06,1.8443022375165528,0.8159639472773066,81.07662486148946,0.3547040293345206,0.2160762168266027
-1,,,,,,50.71205453003537,-61.68323676930528,2013,12,1,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-01,255.31887500830476,0.7804693023567418,14.498740899985492,-18.09652142473481,1.8986161442486787e-05,2.3164487292021443,0.9150623824208008,26.79638681415717,0.038269071811691334,0.31925378958502376
-1,,,,,,53.913298816907655,-126.92615586219824,2013,1,12,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-12,264.64374423742424,0.5448272044483223,5.24727304530291,-22.373037922512815,1.487197121107843e-05,0.9114150960028782,0.8792577405828598,16.91056348024409,0.0,0.2034759383057178
-1,,,,,,79.93356202951463,-77.4047357483289,2013,2,21,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-02-21,226.81517886150172,0.835331336358514,-0.4491512162594565,-12.189222925783843,1.8999028529039885e-06,0.025438351426983266,0.04707252870742156,0.08890947402501177,0.0,0.38052432585642865
-1,,,,,,48.07675569250333,-87.19450159038169,2013,11,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-11-15,,0.9560921480603091,,,,,,,,
-1,,,,,,59.22511491553775,-63.95110268386155,2013,12,15,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-12-15,250.45100727876815,0.8177576477863456,1.8247836691051844,-21.84400896197203,1.7110862029989678e-05,0.05736253758438507,0.053917608057116095,3.762203020737513,0.0,0.36168215761370637
-1,,,,,,65.69938019291052,-99.27178859151928,2013,5,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-30,267.7461765108121,0.8204412212037455,24.708730786202587,16.392322871596935,1.3439103747428098e-05,0.10123846343278482,0.27831738556813573,110.21695510534408,0.032245145268060445,0.353563947669285
-1,,,,,,77.91494395294006,-96.8045835827474,2013,10,31,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-10-31,252.05882875992236,0.8326165722884757,-1.554819537444303,-12.271539416406315,5.922696679382179e-06,0.05124751421485253,0.08797709502566728,2.789437859369968,0.0,0.3741510523675161
-1,,,,,,55.80292931931361,-106.30187878162728,2013,1,12,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-01-12,250.15241069016918,0.47450935363987384,2.4453356775066926,-9.161382268740358,1.0046322878904662e-05,1.1218257130617684,0.8885979611475927,13.28656595155719,0.0,0.1743913389026893
-1,,,,,,68.34149365839652,-129.60512670555264,2013,5,20,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-20,271.1233796397283,0.6650040855407121,28.215169504475984,20.48265930422396,1.1056720199349746e-05,0.5024286408193774,0.8330392575618581,127.4831272944903,1.9812284123210053,0.27329918825741095
-1,,,,,,63.95034032837418,-115.57473504707158,2013,5,19,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-19,277.84972887317144,0.6153685817143875,56.428624318098244,33.92631043459193,1.4387741588045056e-05,0.4335762386583462,0.8473189281198064,188.96933195461324,6.186836384631569,0.22273701379105115
-1,,,,,,50.42538811392629,-60.857417516277295,2013,8,30,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-30,287.87450577388324,0.6752827211188145,109.59411606965212,15.31106735489705,6.509459682835205e-05,3.6490669480394597,0.9748790740843011,188.96069314967994,56.02040006204331,0.21125855322106085
-1,,,,,,60.648035927566866,-94.49879908659577,2013,7,17,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-07-17,286.03630939178385,0.7143726279151223,97.00752443789526,27.49633373853452,3.485570290080653e-05,1.5031101070599453,0.9527927183477078,195.13671237992665,20.09807571879938,0.25681978358642993
-1,,,,,,51.8865425460664,-101.33767683429826,2013,5,13,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-05-13,283.8767950819605,0.5435005717163744,65.01781653467691,56.01417043648639,1.4865540433785408e-05,1.3303754723334629,0.9391983326817018,218.5272157476925,15.810213421561688,0.23795944577426129
-1,,,,,,49.26347346646344,-86.70089440887426,2013,6,29,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-06-29,286.46818476615204,0.5764109519822304,114.30734767046246,51.88932921124184,2.6329834784039967e-05,2.9753461816691207,0.8689392298176293,244.59737622101431,68.25516979612709,0.22010324320198102
-1,,,,,,71.67556843513637,-108.39965088441356,2013,8,26,,,,-1.0,-1,-1,,,,,,,,,,,,,,,2013-08-26,278.4795423473843,0.7759987885907063,41.25411572427507,21.873946189079962,9.700668516489205e-06,0.36222162960177856,0.7692927617069298,122.2358120293875,1.1523770897775143,0.3373549904591812
