FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC,DATE
340637,NS-2015-15-046,NS, ,15-046-2015, ,46.23475,-60.12944,2015,5,19,2015-05-19 00:00:00,,2015-05-19 00:00:00,5.0,H,H, , , , , , , ,2016-06-14 00:00:00,0.0049823549447631,281.99486615920506,0.0203113554987649,0.0103129766174909,9.932561601456392,1.104471910347707,282.9876887202051,0.8601063472076397,98.64889683161958,52.88666666986561,1.866515603758486e-05,0.1239927015877428,0.0401755949423794,238.8143804651002,2.1486385294918984,0.3968681508113994,
340638,NS-2015-15-049,NS, ,15-049-2015, ,46.08482,-60.22961,2015,5,19,2015-05-19 00:00:00,,2015-05-20 00:00:00,3.7,H,H, , , , , , , ,2016-06-14 00:00:00,0.0050712421007984,282.4076298389574,0.0195955591830628,0.010257223651129,9.808442895701564,1.146782556184475,282.95193735887324,0.855493130685675,98.89844112004116,49.74347194813275,1.9335951540947507e-05,0.3442702135540465,0.1115489901692819,234.29303474233132,5.942731763039799,0.3956694874420417,
340639,NS-2015-15-051,NS, ,15-051-2015, ,46.13517,-60.34243,2015,5,21,2015-05-21 00:00:00,,2015-05-22 00:00:00,0.2,H,H, , , , , , , ,2016-06-14 00:00:00,0.0055774378780943,282.50618498869693,0.0020722000737444,0.042081356520098,13.09271719034864,5.351931654122386,282.94368660814075,0.856876527400689,99.69973188599948,49.11670778633082,1.934372329274932e-05,0.4511641416887418,0.1461843122773363,234.7305898504956,7.78419286422141,0.3962829119959144,
340640,NS-2015-15-052,NS, ,15-052-2015, ,46.19891,-60.33113,2015,5,21,2015-05-21 00:00:00,,2015-05-22 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0055348412120512,282.24097428965104,0.0023788060536001,0.0424994332500469,13.020636348469484,5.564073540372541,282.94802795757545,0.8590377081090534,99.48567650237436,49.76390176774697,1.918051563118392e-05,0.3600535411469779,0.1166630377551212,235.7103635717876,6.215003761086005,0.3971375654337504,
340641,NS-2015-15-053,NS, ,15-053-2015, ,46.268231,-60.271739,2015,5,21,2015-05-21 00:00:00,,2015-05-22 00:00:00,0.4,H,H, , , , , , , ,2016-06-14 00:00:00,0.0054703847317158,281.89978358952413,0.002692650848284,0.0426323453837007,13.013321744167737,5.754803426116798,282.96372320015985,0.861280731939162,99.17104683543756,51.23393171430248,1.8878780651969752e-05,0.2274466505216866,0.0736963094226468,237.6093472515249,3.930955195193993,0.397794377441993,
340642,NS-2015-15-054,NS, ,15-054-2015, ,46.27676,-60.26869,2015,5,25,2015-05-25 00:00:00,,2015-05-25 00:00:00,3.8,H,H, , , , , , , ,2016-06-14 00:00:00,0.0067217699956628,283.69544412272666,0.003766394373213,0.0170732070830889,17.472176959736313,4.535128104312951,282.9651067040004,0.8615503924421399,99.1599518155725,51.3679751129619,1.8847974440915203e-05,0.2166185991490929,0.0701878496472724,237.816075277822,3.744458814821294,0.3978794195599547,
340643,NS-2015-15-055,NS, ,15-055-2015, ,46.16769,-59.96938,2015,5,25,2015-05-25 00:00:00,,2015-05-26 00:00:00,3.0,H,H, , , , , , , ,2016-06-14 00:00:00,0.0063473599895293,282.45476401192843,0.0035473898315673,0.022880243933116,17.30367380421788,5.277409905453787,282.9684421656583,0.8628766063734272,97.41380978457153,53.848122917515525,1.87993427968886e-05,9.999999682655224e-21,0.0,237.93494354123217,0.0126620222430711,0.3962940627350223,
340644,NS-2015-15-056,NS, ,15-056-2015, ,46.06684,-60.23051,2015,5,25,2015-05-25 00:00:00,,2015-05-26 00:00:00,3.7,H,H, , , , , , , ,2016-06-14 00:00:00,0.0067818817424642,283.7010722242509,0.0034261190429427,0.0231265702203533,17.341418040355038,4.924837170612213,282.94984259771525,0.8549288530438824,98.89103103870966,49.52728015768441,1.9391465696812985e-05,0.3605872293390527,0.1168359611639653,233.90426348499463,6.223750560805008,0.3954796194292158,
340645,NS-2015-15-058,NS, ,15-058-2015, ,46.16769,-59.96938,2015,5,28,2015-05-28 00:00:00,,2015-05-28 00:00:00,6.8,H,H, , , , , , , ,2016-06-14 00:00:00,0.0083012853028708,285.68649546020333,0.0169548131734182,0.017830277577904,36.09316723754246,7.937960769120287,282.9684421656583,0.8628766063734272,97.41380978457153,53.848122917515525,1.87993427968886e-05,9.999999682655224e-21,0.0,237.93494354123217,0.0126620222430711,0.3962940627350223,
340646,NS-2015-15-059,NS, ,15-059-2015, ,46.18604,-60.18128,2015,5,19,2015-05-19 00:00:00,,2015-05-19 00:00:00,4.4,H,H, , , , , , , ,2016-06-14 00:00:00,0.0050247817487495,282.1906699696809,0.0201574640734867,0.0105039001597829,9.934643435210248,1.1425920125103084,282.9708997133078,0.8586760227706198,98.73264463684625,51.51736704392663,1.8941481523339187e-05,0.2055400409531798,0.0665982217020371,236.93013416967364,3.5532810000930257,0.3966215900024356,
340647,NS-2015-15-062,NS, ,15-062-2015, ,46.22736,-60.09471,2015,5,19,2015-05-19 00:00:00,,2015-05-20 00:00:00,0.3,H,H, , , , , , , ,2016-06-14 00:00:00,0.0049559007333272,281.89419246837565,0.0201713271588136,0.0100457032167345,9.83906895161299,1.0749417970058088,282.99274958624375,0.8598757014108492,98.4822704849173,53.25486609738057,1.8620327229722216e-05,0.0932518884491665,0.0302150856459443,239.02988329272236,1.6190618197673587,0.3966905477634974,
340648,NS-2015-15-064,NS, ,15-064-2015, ,46.14356,-60.31613,2015,5,29,2015-05-29 00:00:00,,2015-05-29 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0076409442516344,285.27428111317334,0.0310965141392219,0.0526066533408803,27.36175099275648,1.744354389355042,282.9474013519012,0.8571994945118708,99.50848282866068,49.472341515579394,1.928594925262212e-05,0.4069343698675032,0.1318531671830704,235.0112263980826,7.022338208986152,0.3963729372580647,
340649,NS-2015-15-066,NS, ,15-066-2015, ,46.19941,-60.0573,2015,5,24,2015-05-24 00:00:00,,2015-05-24 00:00:00,3.2,H,H, , , , , , , ,2016-06-14 00:00:00,0.0049638161487754,280.34844284833747,0.0128838539726946,0.0160162145219351,11.39411537908522,7.407697090888091,282.9933253619463,0.859097818143703,98.16637321402924,53.28704983311308,1.866184735316769e-05,0.0622015742301784,0.0201542931079826,238.5446257857996,1.0841339916231,0.3964100625389755,
340650,NS-2015-15-068,NS, ,15-068-2015, ,46.25011,-60.3829,2015,5,28,2015-05-28 00:00:00,,2015-05-28 00:00:00,0.2,H,H, , , , , , , ,2016-06-14 00:00:00,0.0093585601362826,287.61337174990314,0.0155089700267263,0.0211830990780697,35.94705292217084,6.783188098528619,282.94012110706933,0.8608121577428843,99.54598335316297,49.43447553144818,1.9179156350321094e-05,0.3455464767504168,0.1119625196154562,235.72385729765736,5.965371695765179,0.3980485148535446,
340651,NS-2015-15-073,NS, ,15-073-2015, ,46.135025,-59.955935,2015,5,25,2015-05-25 00:00:00,,2015-05-25 00:00:00,2.0,H,H, , , , , , , ,2016-06-14 00:00:00,0.0063475706192189,282.40068271358047,0.0034833209260746,0.0243715472324255,17.243227118839343,5.426314701041095,282.9494070359526,0.8641412637081545,97.07748106411714,53.43146251846202,1.898594698592027e-05,9.999999682655224e-21,0.0,236.7545084493937,0.0126642517299302,0.39624486427713,
340652,NS-2015-15-075,NS, ,15-075-2015, ,46.28636,-60.29418,2015,5,14,2015-05-14 00:00:00,,2015-05-14 00:00:00,0.2,H,H, , , , , , , ,2016-06-14 00:00:00,0.0039857364403848,278.27272622476704,5.788782110366048e-08,0.0008870330311445,8.93155467057967,4.193963036320206,282.96027978180547,0.8619070916227091,99.2138160252157,51.06627593149157,1.88856712676126e-05,0.2269697287961136,0.0735417792461083,237.57559336465755,3.922834625630399,0.3981263041027752,
340653,NS-2015-15-077,NS, ,15-077-2015, ,46.29829,-60.30506,2015,5,22,2015-05-22 00:00:00,,2015-05-22 00:00:00,0.3,H,H, , , , , , , ,2016-06-14 00:00:00,0.0054123038009178,279.873629190757,0.107777402312258,0.0559362853789912,17.427369062820077,2.37167264732307,282.958617688808,0.8623212906972627,99.22147809621949,51.00394516130231,1.8883288236360356e-05,0.2222209096893242,0.07200308680336,237.5892823917337,3.8410935447269168,0.3983360935288277,
340654,NS-2015-15-079,NS, ,15-079-2015, ,46.00815,-60.24391,2015,5,14,2015-05-14 00:00:00,,2015-07-11 00:00:00,0.3,H,H, , , , , , , ,2016-06-14 00:00:00,0.0040417371203738,279.09888811245963,1.88845094192616e-09,0.0011568218927534,9.041310712366514,3.661843131202873,282.94272956988425,0.8530328711109874,98.98336178010013,48.760571197866646,1.9576369314221783e-05,0.4332459461246345,0.1403785337285682,232.68569365425853,7.475157017273209,0.3948210922652161,
340655,NS-2015-15-081,NS, ,15-081-2015, ,46.23435,-60.40343,2015,9,9,2015-09-09 00:00:00,,2015-09-10 00:00:00,0.2,H,H, , , , , , , ,2016-06-14 00:00:00,0.0101546468256958,289.2939139132102,0.0090527979328223,0.0837184857822024,32.655706751295874,3.79179223705742,289.99502681505106,0.6973437456251514,77.94725932511987,23.461247922594406,1.988201809620069e-05,0.7497106910830381,0.1191101034336403,168.59078563084358,7.544936047213143,0.2970533902374908,
340656,NS-2015-16-002,NS, ,16-002-2015, ,45.94888,-61.00498,2015,5,16,2015-05-16 00:00:00,,2015-05-17 00:00:00,2.7,H,H, , , , , , , ,2016-06-14 00:00:00,0.0053593931311346,284.22384633526923,0.0042563671255791,0.0013337506491493,11.91553957312605,1.154080155886068,282.4768785119409,0.841973540772835,103.90836464427557,49.36035100954805,1.9841841683696185e-05,2.291299778904976,0.7424174238455875,234.73666640565543,36.07220587628954,0.3798281437961465,
340922,NS-2015-10-006,NS, ,10-006-2015, ,45.72775,-63.86751,2015,5,9,2015-05-09 00:00:00,,2015-05-09 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0039896707915768,278.4002001708752,0.0184704961852408,0.0192237272404428,19.3985933462254,0.8572030910200372,283.5423749403972,0.7913086366173732,107.3515960343973,39.17757087545157,1.914454591528356e-05,2.654728733184765,0.9674052208582564,223.9688488842817,47.043382733993575,0.3482517496703862,
340923,NS-2015-10-012,NS, ,10-012-2015, ,45.76935,-64.11575,2015,8,6,2015-08-06 00:00:00,,2015-08-06 00:00:00,0.01,H,H, , , , , , , ,2016-06-14 00:00:00,0.0105023750825184,291.183751909375,0.0102787064832145,0.0538246170596097,25.50755330803216,1.1066010840875529,293.2373318283191,0.6522441144320494,128.98902249613417,16.554903560704943,2.9222647425910465e-05,5.690280890004951,0.94702962329242,210.53030068575373,78.24127902551344,0.2736218887049398,
340924,NS-2015-10-014,NS, ,10-014-2015, ,45.80997,-64.15409,2015,8,24,2015-08-24 00:00:00,,2015-08-24 00:00:00,0.05,H,H, , , , , , , ,2016-06-14 00:00:00,0.0142130355771552,294.7080252772824,0.007555325234627,0.0578321059558145,39.704837645394726,0.6524664354621105,293.26311860500243,0.6531290336584442,129.51200770388027,16.363034647305113,2.901738837993904e-05,5.652966457483861,0.9468245519327552,210.8546822567089,78.68039813569548,0.2743139687418766,
340925,NS-2015-12-001,NS, ,12-001-2015, ,45.63637,-62.65516,2015,5,4,2015-05-04 00:00:00,,2015-05-04 00:00:00,0.01,H,H, , , , , , , ,2016-06-14 00:00:00,0.0057759972070311,282.6826640825843,0.0001293107071962,0.0142676896614067,12.658727749892549,0.3378505039367092,283.1239357024538,0.8019677728447796,107.32732643468267,39.299888986265024,1.9042753814753668e-05,2.943508773424831,0.9558556900081552,225.0715509933385,52.10206722885135,0.3577521402280486,
340926,NS-2015-12-002,NS, ,12-002-2015, ,45.63637,-62.65516,2015,5,5,2015-05-05 00:00:00,,2015-05-05 00:00:00,0.8,H,H, , , , , , , ,2016-06-14 00:00:00,0.006307811256744,283.7482202559981,0.0181742955784519,0.039702809540546,15.975963556899142,0.6793181165739228,283.1239357024538,0.8019677728447796,107.32732643468267,39.299888986265024,1.9042753814753668e-05,2.943508773424831,0.9558556900081552,225.0715509933385,52.10206722885135,0.3577521402280486,
340927,NS-2015-12-003,NS, ,12-003-2015, ,45.670094,-62.639847,2015,5,5,2015-05-05 00:00:00,,2015-05-05 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0062637502152338,283.62808851512654,0.017498286239728,0.0398416264099829,15.989205095128142,0.7716423096551576,283.1307449676325,0.7954010151779974,107.44450616782798,39.31300197269019,1.9003816583326024e-05,2.9378476084642,0.953833751609496,225.2239088159928,51.95352195033821,0.3531700910310137,
340928,NS-2015-12-005,NS, ,12-005-2015, ,45.56828,-62.54256,2015,5,6,2015-05-06 00:00:00,,2015-05-06 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0044012833299046,280.26585886143124,0.0021975541947246,0.0152816038108885,8.456338259868364,0.6499315453989956,283.02695637644405,0.8129287457153574,107.16409310944763,39.87140505512309,1.9041896902935737e-05,2.9907364890964856,0.9700356759134376,225.54925969073355,52.95623652660027,0.3675405976083912,
340929,NS-2015-12-007,NS, ,12-007-2015, ,45.70932,-62.71664,2015,5,7,2015-05-07 00:00:00,,2015-05-07 00:00:00,0.7,H,H, , , , , , , ,2016-06-14 00:00:00,0.004526661166989,279.5392354709142,0.0077476096247082,0.0331406115662888,9.314310794020903,0.8358565929443434,283.2024168053847,0.7921347344589029,107.54461864847848,38.90936293268519,1.903030676676144e-05,2.884058865833039,0.9371192477741236,224.95490881011477,51.0521479562822,0.3491747308914311,
340930,NS-2015-12-008,NS, ,12-008-2015, ,45.67733,-62.64234,2015,5,7,2015-05-07 00:00:00,,2015-05-07 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0045012789301513,279.516282643156,0.0075748161161355,0.0327435941885472,9.28673865212274,0.747108774532762,283.1358860660092,0.7941902458258331,107.46714551563642,39.29082373069154,1.8999379447115203e-05,2.9343181119324,0.9527082027300466,225.22762283886104,51.88589300032953,0.3522277816238023,
340931,NS-2015-12-009,NS, ,12-009-2015, ,45.63633,-62.64233,2015,5,7,2015-05-07 00:00:00,,2015-05-07 00:00:00,0.8,H,H, , , , , , , ,2016-06-14 00:00:00,0.0045342135201805,279.6180371929093,0.0080828172031334,0.0345559909353724,9.37918921237201,0.6682146591531183,283.1159477220809,0.8015998690138253,107.33303045183206,39.354877583293714,1.9034531482911342e-05,2.948124792269633,0.957220591040562,225.1374234712701,52.17347431679654,0.3577052079092383,
340932,NS-2015-12-010,NS, ,12-010-2015, ,45.57741,-62.75522,2015,5,8,2015-05-08 00:00:00,,2015-05-08 00:00:00,0.4,H,H, , , , , , , ,2016-06-14 00:00:00,0.0030295598189898,276.9086041150781,0.0077292347053027,0.0080450816407462,6.600179541313255,0.7100382808260673,283.1514848787252,0.8136415789453324,107.08082473617898,38.98007019218716,1.914475876355208e-05,2.9432240810926005,0.9568779082034417,224.37963816713088,52.20334554107668,0.3649095320910269,
340933,NS-2015-12-012,NS, ,12-012-2015, ,45.55938,-62.56826,2015,5,8,2015-05-08 00:00:00,,2015-05-08 00:00:00,0.4,H,H, , , , , , , ,2016-06-14 00:00:00,0.0029739441859062,276.72648767110184,0.0076269942559886,0.006207256973045,6.107409970893573,0.6105612186463086,283.0376192829263,0.8149760757197912,107.12195990548656,39.77797945446663,1.9063946224646773e-05,2.987095969097428,0.969132838377362,225.3897242601324,52.91591543338248,0.3686496181995887,
340934,NS-2015-12-014,NS, ,12-014-2015, ,45.54541,-62.75518,2015,5,14,2015-05-14 00:00:00,,2015-05-14 00:00:00,1.0,H,H, , , , , , , ,2016-06-14 00:00:00,0.0043067642116087,279.9600879589633,2.0698940247289235e-05,0.0017013253862021,9.553779909121044,0.5268281997357931,283.1326862371162,0.8183894452264172,106.97175856745704,39.03914434577308,1.9165153786074607e-05,2.962556925108285,0.963192842625464,224.2835373501066,52.55946624642319,0.3685733199712792,
340935,NS-2015-12-015,NS, ,12-015-2015, ,45.64545,-62.85509,2015,5,15,2015-05-15 00:00:00,,2015-05-15 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0053017482705514,283.3165167070755,9.898482504762676e-09,0.000498511363456,11.29460890262434,0.76425036859817,283.2542458665454,0.806726154920948,107.26846276462337,38.42501069864285,1.9167388743651396e-05,2.8641556357426263,0.9321625097910108,224.0775222520723,50.859634036550425,0.3576808708737313,
340936,NS-2015-12-016,NS, ,12-016-2015, ,45.62733,-62.64239,2015,5,15,2015-05-15 00:00:00,,2015-05-15 00:00:00,0.2,H,H, , , , , , , ,2016-06-14 00:00:00,0.005238721213337,283.3871395014772,4.698258396187837e-09,0.0003726121039631,11.237805080693674,0.6139729049437709,283.11160923756955,0.8032280604754534,107.30356172205568,39.36867304472606,1.9042286928308527e-05,2.951134287029056,0.9582048699067306,225.1173006141736,52.23627361520063,0.3589077465587441,
340937,NS-2015-12-017,NS, ,12-017-2015, ,45.67733,-62.64234,2015,5,15,2015-05-15 00:00:00,,2015-05-17 00:00:00,0.8,H,H, , , , , , , ,2016-06-14 00:00:00,0.0052319517496725,283.34487838552707,4.0738512369186535e-09,0.000442249082659,11.284670271668448,0.7395380851276813,283.1358860660092,0.7941902458258331,107.46714551563642,39.29082373069154,1.8999379447115203e-05,2.9343181119324,0.9527082027300466,225.22762283886104,51.88589300032953,0.3522277816238023,
340938,NS-2015-12-018,NS, ,12-018-2015, ,45.55947,-62.59389,2015,5,16,2015-05-16 00:00:00,,2015-05-16 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.005643994580773,286.4017916917037,0.0059471863871975,0.001745512909595,13.25310645746058,0.4686675750742686,283.05181842251375,0.8151423543471037,107.10818376166642,39.67301623956647,1.907651577127732e-05,2.9825545175811814,0.9679339597574056,225.24397949972027,52.84525837220925,0.3684070926925934,
340939,NS-2015-12-019,NS, ,12-019-2015, ,45.68641,-62.82939,2015,5,17,2015-05-17 00:00:00,,2015-05-17 00:00:00,2.0,H,H, , , , , , , ,2016-06-14 00:00:00,0.0057377030178623,282.41901546989175,0.0679192226755618,0.0506195223872328,16.4759345655373,0.7511853604954634,283.26481892106415,0.8007011859221972,107.42320854221116,38.45267615618464,1.913017635820152e-05,2.841994698636388,0.9246382630732038,224.35305904574517,50.44419194531539,0.3533620867996118,
340940,NS-2015-12-022,NS, ,12-022-2015, ,45.55943,-62.58107,2015,5,21,2015-05-21 00:00:00,,2015-05-21 00:00:00,0.4,H,H, , , , , , , ,2016-06-14 00:00:00,0.005737055546967,283.74448651001165,0.0015248481302344,0.0279377437791651,12.545668423904072,0.6683320476923962,283.04471773380106,0.8150580223634393,107.11508985516772,39.72551268109661,1.9070222523248304e-05,2.984826533729016,0.9685337643311126,225.3168850197568,52.88059771474029,0.3685275826967219,
340941,NS-2015-12-023,NS, ,12-023-2015, ,45.57748,-62.69371,2015,5,21,2015-05-21 00:00:00,,2015-05-21 00:00:00,0.8,H,H, , , , , , , ,2016-06-14 00:00:00,0.005718987025225,283.6754488447046,0.0016759334725529,0.0277493704603788,12.58544878097289,0.8029953278246528,283.11655226300326,0.8128709863305503,107.11345955588882,39.23429275561496,1.911217673367805e-05,2.956669479436883,0.9605863242783426,224.7220447358078,52.41157267846404,0.3652643769149405,
340942,NS-2015-12-024,NS, ,12-024-2015, ,45.62743,-62.58091,2015,5,21,2015-05-21 00:00:00,,2015-05-25 00:00:00,2.2,H,H, , , , , , , ,2016-06-14 00:00:00,0.0057199128363838,283.58904536209104,0.0018282167176051,0.0283906687677901,12.61589279199167,0.9500620897918216,283.0739634815242,0.8015699318803895,107.332519947916,39.63035502569486,1.900370552160744e-05,2.971853974034545,0.964288328923768,225.4375365161624,52.55637558438876,0.3587369719160906,
340943,NS-2015-12-026,NS, ,12-026-2015, ,45.67725,-62.61666,2015,7,14,2015-07-14 00:00:00,,2015-07-14 00:00:00,0.04,H,H, , , , , , , ,2016-06-14 00:00:00,0.0106620537412452,291.6847392104985,0.0057881076143767,0.0012281145097274,26.9934425924722,0.8535331795240839,290.7692934478658,0.7101767961530364,133.08414557906295,21.28439840647104,2.8890024031182517e-05,5.482398477966491,0.9672734424506793,219.17477166756612,83.80873146726168,0.2999522614049027,
340944,NS-2015-12-027,NS, ,12-027-2015, ,45.62738,-62.56808,2015,7,17,2015-07-17 00:00:00,,2015-07-24 00:00:00,1.2,U,U, , , , , , , ,2016-06-14 00:00:00,0.0082207129269583,288.3618291035951,0.0006238489989363,0.0002761301632999,16.04189679927375,0.920387341876456,290.6943668227024,0.7224624071024343,133.07588232097729,21.107994780297968,2.921023148575641e-05,5.515097575756041,0.9767104787028787,218.8244646474943,84.34924713174534,0.3080048381116166,
340989,NS-2015-15-025,NS, ,15-025-2015, ,46.00761,-60.31803,2015,5,14,2015-05-14 00:00:00,,2015-05-14 00:00:00,0.8,H,H, , , , , , , ,2016-06-14 00:00:00,0.0040537706295086,279.1138490812351,1.5362921541945396e-09,0.0012091759578257,9.0142627463225,3.553289961699413,282.93970677968485,0.8526693546089429,99.762383931726,48.27095398534465,1.961536973974156e-05,0.5655220451545879,0.1832380803561966,232.92127483394623,9.75359905792045,0.3945872650087206,
340990,NS-2015-15-048,NS, ,15-048-2015, ,46.19535,-60.39373,2015,5,19,2015-05-19 00:00:00,,2015-05-21 00:00:00,5.3,H,H, , , , , , , ,2016-06-14 00:00:00,0.0051909451572034,282.8288483219292,0.0207468934413924,0.0118714758765037,10.42412751213791,1.3102083354050655,282.9376792824419,0.858902171941978,99.80229815071203,48.93843117542086,1.930520410703112e-05,0.4331835091141894,0.1403583031504057,235.0310649173455,7.474739102304802,0.39724958937796,
340991,NS-2015-15-080,NS, ,15-080-2015, ,45.94411,-60.72927,2015,9,5,2015-09-05 00:00:00,,2015-09-06 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0077981921456753,287.81221676080844,0.0028247503084887,0.0004661962607796,19.168389347684265,2.4168795370128207,289.83182914214143,0.6667389834594353,87.05712444618423,15.585661235470171,2.2291936093232125e-05,2.9010661257860995,0.4609061471224484,168.53320230577873,26.31897871094046,0.2815668208280342,
340992,NS-2015-18-005,NS, ,18-005-2015, ,45.79412,-60.72946,2015,5,19,2015-05-19 00:00:00,,2015-05-20 00:00:00,1.76,H,H, , , , , , , ,2016-06-14 00:00:00,0.0053556460877211,282.7118437414956,0.0174648958979108,0.0103702279685814,10.28100672994984,1.1280468191084243,282.6236067677939,0.8600907896065398,102.93968317663202,51.822470175199385,2.212039745989404e-05,1.6504336291106827,0.5347666469319035,237.33872298611087,20.10538118750731,0.3906045048093395,
341555,NS-2015-03-005,NS, ,03-005-2015, ,43.70987,-65.17991,2015,8,7,2015-08-07 00:00:00,,2015-08-07 00:00:00,0.02,H,H, , , , , , , ,2016-06-14 00:00:00,0.0104848761377412,290.5367315843717,0.0038418669664048,0.0074909637064319,21.322504903700963,2.3902696542501016,293.5588420729302,0.710720839662151,118.8862703554101,27.99335708449409,2.9104043223176186e-05,4.208283732733224,0.5566181898616299,215.6523174237216,49.505357050890574,0.2435787432280491,
341556,NS-2015-05-004,NS, ,05-004-2015, ,44.64596,-65.78088,2015,9,6,2015-09-06 00:00:00,,2015-09-06 00:00:00,0.01,H,H, , , , , , , ,2016-06-14 00:00:00,0.0099089633912184,288.9550633333489,0.0005610645531106,4.846470274316895e-15,24.06030828090433,1.3011643534124848,289.1631373802999,0.6144182680713552,92.94601678237672,15.791124367770124,3.784258262384874e-05,6.465632168639337,0.8572373969108564,174.41162163390925,55.44462867753021,0.2447531737265594,
341587,NS-2015-01-007,NS, ,01-007-2015, ,44.29588,-64.36856,2015,5,4,2015-05-04 00:00:00,,2015-05-04 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0054950923843182,281.10770230375374,3.288900668222325e-05,0.0026740695617055,12.669121855936949,1.436345787880331,,0.8240231225596469,,,,,,,,,
341588,NS-2015-03-003,NS, ,03-003-2015, ,43.74742,-65.30675,2015,5,16,2015-05-16 00:00:00,,2015-05-16 00:00:00,0.1,H,H, , , , , , , ,2016-06-14 00:00:00,0.0054288290482556,281.5576657667764,0.0039205428563792,0.0110129812262449,10.516236062244136,1.1793327841769232,284.13953885665865,0.8020463179966243,107.11165365204774,59.196794518891856,1.4144883432865878e-05,2.007737833625047,0.5742976708286422,238.3294521247814,33.08571818884383,0.3303892151883941,
341589,NS-2015-04-001,NS, ,04-001-2015, ,43.77892,-65.84306,2015,5,5,2015-05-05 00:00:00,,2015-05-05 00:00:00,18.0,H,H, , , , , , , ,2016-06-14 00:00:00,0.0061216495992535,282.42402248046164,0.0055078153297682,0.0257190978924747,16.985350372204547,3.150336601593783,284.30568977923696,0.7957321238140824,104.55042131613752,60.12078154271012,1.4994466662144658e-05,1.5992030993117627,0.4550498891941445,235.63684375173088,26.050681791514062,0.3319721766432341,
341590,NS-2015-04-002,NS, ,04-002-2015, ,43.66988,-65.74279,2015,5,6,2015-05-06 00:00:00,,2015-05-06 00:00:00,1.2,H,H, , , , , , , ,2016-06-14 00:00:00,0.0052331545234992,281.44921990222383,0.0096098924717845,0.0049755499719226,9.979022285012697,2.8572569816588844,284.498876803318,0.8056391021242556,105.1200310296151,61.2480734148808,1.5371443198166618e-05,1.055918133141263,0.3022480894416184,238.3044484919085,17.316035903643176,0.3376297219545386,
341591,NS-2015-04-004,NS, ,04-004-2015, ,43.71928,-65.76753,2015,5,7,2015-05-07 00:00:00,,2015-05-07 00:00:00,7.5,H,H, , , , , , , ,2016-06-14 00:00:00,0.0059428711250654,281.756401842639,0.0041823824982942,0.02031480615308,18.38209234853737,3.284173089747643,284.4075121776649,0.7991996218584295,105.00537943384288,60.56808488627489,1.5089553307204432e-05,1.3368879665435618,0.3821479366109945,237.14574143141172,21.88672899588056,0.3345695592857575,
341592,NS-2015-04-005,NS, ,04-005-2015, ,43.66148,-65.7176,2015,5,7,2015-05-07 00:00:00,,2015-05-08 00:00:00,123.0,H,H, , , , , , , ,2016-06-14 00:00:00,0.0059223039922307,281.4457019264164,0.0039353872737196,0.0199291354980292,18.28994858957231,3.757531295143736,284.50963536554065,0.8039872305254238,105.24576155700974,61.33038990130357,1.536239474562419e-05,1.023264629917256,0.2932953178196689,238.62541971960627,16.805175625211742,0.3380256944696795,
341593,NS-2015-04-006,NS, ,04-006-2015, ,43.84767,-66.01902,2015,5,7,2015-05-07 00:00:00,,2015-05-07 00:00:00,0.3,H,H, , , , , , , ,2016-06-14 00:00:00,0.0058965940110084,281.8843093607508,0.0043238380254475,0.0224903701666968,18.66747902604747,2.632800978700597,284.20253300385485,0.798119787010961,103.30756924590496,60.69298530296838,1.550738011137922e-05,1.6992399028507112,0.4770908003918833,233.87446185675623,27.28728735625236,0.3321030330509777,
341594,NS-2015-04-008,NS, ,04-008-2015, ,43.82836,-66.06779,2015,5,18,2015-05-18 00:00:00,,2015-05-18 00:00:00,0.005,H,H, , , , , , , ,2016-06-14 00:00:00,0.0054216772754949,282.4347658329643,7.857208633038802e-05,0.0136250057775392,14.185645982042312,2.0470394032132155,284.250705755294,0.8075492788154783,103.01880394048304,61.184576792206606,1.5829818658375885e-05,1.5278634167146556,0.4270010864947821,234.05273558729397,24.41670917082407,0.3340106779774756,
